Time/s,A/V
0.7514,-17.710767760267302
0.7515,-21.153320611347183
0.7516,-24.383641529286933
0.7517,-27.324564469584327
0.7518,-29.977778726194718
0.7519,-32.449350851529921
0.7520,-34.927209483305319
0.7521,-37.612951586368204
0.7522,-40.633104281401231
0.7523,-43.968100734799542
0.7524,-47.433913703036652
0.7525,-50.731796669000062
0.7526,-53.553418822261264
0.7527,-55.703615292331847
0.7528,-57.192078000089957
0.7529,-58.254127381849273
0.7530,-59.286637896958666
0.7531,-60.718306078810329
0.7532,-62.860414252351916
0.7533,-65.793807156312369
0.7534,-69.335541802740536
0.7535,-73.098987062328760
0.7536,-76.625601362467734
0.7537,-79.539295544356733
0.7538,-81.666079424522039
0.7539,-83.075822742574772
0.7540,-84.033681692670939
0.7541,-84.883681160029539
0.7542,-85.912178922031259
0.7543,-87.244667203772735
0.7544,-88.813827660157159
0.7545,-90.406807175466170
0.7546,-91.767832305320354
0.7547,-92.711445086965981
0.7548,-93.199838823738546
0.7549,-93.354952771585360
0.7550,-93.404294106327924
0.7551,-93.586727689535280
0.7552,-94.059438886988175
0.7553,-94.844249826436467
0.7554,-95.832569396120149
0.7555,-96.842240158997583
0.7556,-97.697865002308930
0.7557,-98.298006272363395
0.7558,-98.640924464446329
0.7559,-98.800942562324309
0.7560,-98.870552549594322
0.7561,-98.898591888095012
0.7562,-98.855518003216687
0.7563,-98.642965832530919
0.7564,-98.142953621793538
0.7565,-97.282474452951362
0.7566,-96.080952418306779
0.7567,-94.655180826027163
0.7568,-93.175901293404479
0.7569,-91.793368074616978
0.7570,-90.565405176912236
0.7571,-89.422808533270299
0.7572,-88.192138077254256
0.7573,-86.670910524620282
0.7574,-84.725721653158928
0.7575,-82.370910488819746
0.7576,-79.790420702869952
0.7577,-77.287314468007807
0.7578,-75.175396167608795
0.7579,-73.653135280865257
0.7580,-72.710371211984480
0.7581,-72.108082127537685
0.7582,-71.444193509178504
0.7583,-70.284634578947291
0.7584,-68.312250962055387
0.7585,-65.437757752195864
0.7586,-61.830450907628041
0.7587,-57.856780609658450
0.7588,-53.950135228760878
0.7589,-50.461269863975318
0.7590,-47.545407507267349
0.7591,-45.126700590556680
0.7592,-42.949861837581039
0.7593,-40.694909354240323
0.7594,-38.107649833660467
0.7595,-35.094728176013440
0.7596,-31.748667940679614
0.7597,-28.297895661300991
0.7598,-25.006828747988596
0.7599,-22.069481720666108
0.7600,-19.539744626894144
0.7601,-17.323532960744362
0.7602,-15.230719786791154
0.7603,-13.060021253608875
0.7604,-10.678130031814312
0.7605,-8.059797192445380
0.7606,-5.275083878559373
0.7607,-2.434488413281866
0.7608,0.378889668793451
0.7609,3.156547394892660
0.7610,5.968662050452535
0.7611,8.923834605258378
0.7612,12.104742769641888
0.7613,15.511773900589763
0.7614,19.043434999820697
0.7615,22.525409666992822
0.7616,25.777229490816413
0.7617,28.687145308209278
0.7618,31.260527127519506
0.7619,33.617795412627437
0.7620,35.940123694903633
0.7621,38.385217867922165
0.7622,41.010496703642971
0.7623,43.739784549518475
0.7624,46.391990814524448
0.7625,48.763304117427118
0.7626,50.729691028260845
0.7627,52.324981787120883
0.7628,53.757246726130802
0.7629,55.350239104245340
0.7630,57.427861547358034
0.7631,60.184951205864671
0.7632,63.596217063845515
0.7633,67.402637168910701
0.7634,71.185435503298962
0.7635,74.503346478610908
0.7636,77.043111011830590
0.7637,78.726645072123034
0.7638,79.734021958290811
0.7639,80.433299606700757
0.7640,81.243729083499090
0.7641,82.483961177208670
0.7642,84.261716132919432
0.7643,86.444360035243037
0.7644,88.718047768204556
0.7645,90.709396022586873
0.7646,92.121328777782850
0.7647,92.832134980620793
0.7648,92.924047556814202
0.7649,92.636955340282285
0.7650,92.271843648331128
0.7651,92.085601957472761
0.7652,92.217812888023303
0.7653,92.672729545167783
0.7654,93.354300513670864
0.7655,94.130138074478921
0.7656,94.890980808139020
0.7657,95.578715771489954
0.7658,96.174457103897964
0.7659,96.659397147670788
0.7660,96.975064284887722
0.7661,97.009765490623323
0.7662,96.624396158985036
0.7663,95.709952111987533
0.7664,94.250951109408263
0.7665,92.362468045015305
0.7666,90.277333740097276
0.7667,88.280955948838681
0.7668,86.615193000686645
0.7669,85.388925028079811
0.7670,84.533591715229079
0.7671,83.825764042023778
0.7672,82.971949235871747
0.7673,81.724410405554408
0.7674,79.982215073483857
0.7675,77.835758598269791
0.7676,75.534677111642665
0.7677,73.389875125962647
0.7678,71.647726131540168
0.7679,70.386862247707271
0.7680,69.479854607831271
0.7681,68.636438323435925
0.7682,67.512046738517469
0.7683,65.838744810006375
0.7684,63.526239324226665
0.7685,60.692512698937620
0.7686,57.612038402765066
0.7687,54.602905339780946
0.7688,51.898846735706016
0.7689,49.558047725923458
0.7690,47.445344454344017
0.7691,45.294365362807582
0.7692,42.823678390266281
0.7693,39.859367907797477
0.7694,36.414364928037877
0.7695,32.692876720797031
0.7696,29.018747903238360
0.7697,25.716913659983852
0.7698,22.994982676495937
0.7699,20.870505920709078
0.7700,19.169855100936118
0.7701,17.595466679110455
0.7702,15.831748038199358
0.7703,13.646863232183840
0.7704,10.952610610044005
0.7705,7.804625504748264
0.7706,4.350961737705211
0.7707,0.757469605252220
0.7708,-2.855092297580018
0.7709,-6.436592505867900
0.7710,-9.990191479549878
0.7711,-13.527839644568385
0.7712,-17.026808297541937
0.7713,-20.413619278493655
0.7714,-23.586695353570800
0.7715,-26.468084689244318
0.7716,-29.057836004349831
0.7717,-31.460332122909399
0.7718,-33.862781252996605
0.7719,-36.467746547839688
0.7720,-39.404459116177847
0.7721,-42.657060492307032
0.7722,-46.044954533281874
0.7723,-49.271223470757825
0.7724,-52.026963264151320
0.7725,-54.114148728504603
0.7726,-55.538383980902879
0.7727,-56.531315569195527
0.7728,-57.488156258790539
0.7729,-58.838867913054962
0.7730,-60.898763131242269
0.7731,-63.754264967260106
0.7732,-67.227725397212197
0.7733,-70.935769790107543
0.7734,-74.420064822182198
0.7735,-77.301797938904301
0.7736,-79.402508276592528
0.7737,-80.787626442204513
0.7738,-81.719577870703603
0.7739,-82.542299521440555
0.7740,-83.544564930463622
0.7741,-84.855675111779604
0.7742,-86.411913768070391
0.7743,-88.002391450234924
0.7744,-89.370957958448841
0.7745,-90.329707921436267
0.7746,-90.837395365714187
0.7747,-91.012931865106339
0.7748,-91.082343854127018
0.7749,-91.284978451079809
0.7750,-91.780034892292178
0.7751,-92.591835594921406
0.7752,-93.613597007977532
0.7753,-94.663473763460985
0.7754,-95.564779234855180
0.7755,-96.213775166057161
0.7756,-96.606390604879905
0.7757,-96.815490347332428
0.7758,-96.933398160426407
0.7759,-97.009829916512260
0.7760,-97.016403702222519
0.7761,-96.855293770777223
0.7762,-96.407839411398783
0.7763,-95.599148590586736
0.7764,-94.446191412802676
0.7765,-93.063717882964553
0.7766,-91.621701319630674
