0,35.9328559404476,5.89929732669101
0.0001,35.9199586357521,5.90144777714873
0.0002,35.9070920206853,5.90359822760645
0.0003,35.8942560187143,5.90574867806416
0.0004,35.8814505533065,5.90789912852188
0.0005,35.8686755479292,5.91004957897959
0.0006,35.8559309260495,5.91220002943731
0.0007,35.8432166111348,5.91435047989502
0.0008,35.8305325266522,5.91650093035274
0.0009,35.8178785960692,5.91865138081046
0.001,35.8052547428529,5.92080183126817
0.0011,35.7926608904705,5.92295228172589
0.0012,35.7800969623894,5.9251027321836
0.0013,35.7675628820768,5.92725318264132
0.0014,35.755058573,5.92940363309904
0.0015,35.7425839586262,5.93155408355675
0.0016,35.7301389624227,5.93370453401447
0.0017,35.7177235078568,5.93585498447218
0.0018,35.7053375183956,5.9380054349299
0.0019,35.6929809175066,5.94015588538761
0.002,35.6806536286568,5.94230633584533
0.0021,35.6683555753137,5.94445678630305
0.0022,35.6560866809443,5.94660723676076
0.0023,35.6438468690162,5.94875768721848
0.0024,35.6316360629963,5.95090813767619
0.0025,35.6194541863521,5.95305858813391
0.0026,35.6073011625508,5.95520903859162
0.0027,35.5951769150597,5.95735948904934
0.0028,35.5830813673459,5.95950993950706
0.0029,35.5710144428769,5.96166038996477
0.003,35.5589760651197,5.96381084042249
0.0031,35.5469661575418,5.9659612908802
0.0032,35.5349846436103,5.96811174133792
0.0033,35.5230314467925,5.97026219179564
0.0034,35.5111064905557,5.97241264225335
0.0035,35.4992096983671,5.97456309271107
0.0036,35.487340993694,5.97671354316878
0.0037,35.4755003000037,5.9788639936265
0.0038,35.4636875407634,5.98101444408421
0.0039,35.4519026394403,5.98316489454193
0.004,35.4401455195018,5.98531534499965
0.0041,35.4284161044151,5.98746579545736
0.0042,35.4167143176475,5.98961624591508
0.0043,35.4050400826661,5.99176669637279
0.0044,35.3933933229384,5.99391714683051
0.0045,35.3817739619314,5.99606759728823
0.0046,35.3701819231126,5.99821804774594
0.0047,35.3586171299491,6.00036849820366
0.0048,35.3470795059082,6.00251894866137
0.0049,35.3355689744573,6.00466939911909
0.005,35.3240854590634,6.0068198495768
0.0051,35.312628883194,6.00897030003452
0.0052,35.3011991703162,6.01112075049224
0.0053,35.2897962438973,6.01327120094995
0.0054,35.2784200274046,6.01542165140767
0.0055,35.2670704443053,6.01757210186538
0.0056,35.2557474180667,6.0197225523231
0.0057,35.2444508721561,6.02187300278081
0.0058,35.2331807300407,6.02402345323853
0.0059,35.2219369151878,6.02617390369625
0.006,35.2107193510646,6.02832435415396
0.0061,35.1995279611385,6.03047480461168
0.0062,35.1883626688765,6.03262525506939
0.0063,35.1772233977461,6.03477570552711
0.0064,35.1661100712145,6.03692615598483
0.0065,35.155022612749,6.03907660644254
0.0066,35.1439609458167,6.04122705690026
0.0067,35.132924993885,6.04337750735797
0.0068,35.1219146804211,6.04552795781569
0.0069,35.1109299288923,6.0476784082734
0.007,35.0999706627658,6.04982885873112
0.0071,35.0890368055089,6.05197930918884
0.0072,35.0781282805889,6.05412975964655
0.0073,35.067245011473,6.05628021010427
0.0074,35.0563869216285,6.05843066056198
0.0075,35.0455539345226,6.0605811110197
0.0076,35.0347459736227,6.06273156147742
0.0077,35.0239629623959,6.06488201193513
0.0078,35.0132048243095,6.06703246239285
0.0079,35.0024714828308,6.06918291285056
0.008,34.9917628614271,6.07133336330828
0.0081,34.9810788835655,6.07348381376599
0.0082,34.9704194727134,6.07563426422371
0.0083,34.9597845523381,6.07778471468143
0.0084,34.9491740459067,6.07993516513914
0.0085,34.9385878768866,6.08208561559686
0.0086,34.928025968745,6.08423606605457
0.0087,34.9174882449491,6.08638651651229
0.0088,34.9069746289663,6.08853696697001
0.0089,34.8964850442637,6.09068741742772
0.009,34.8860194143087,6.09283786788544
0.0091,34.8755776625686,6.09498831834315
0.0092,34.8651597125104,6.09713876880087
0.0093,34.8547654876016,6.09928921925858
0.0094,34.8443949113094,6.1014396697163
0.0095,34.8340479071011,6.10359012017402
0.0096,34.8237243984438,6.10574057063173
0.0097,34.8134243088049,6.10789102108945
0.0098,34.8031475616516,6.11004147154716
0.0099,34.7928940804513,6.11219192200488
0.01,34.782663788671,6.11434237246259
0.0101,34.7724566097782,6.11649282292031
0.0102,34.7622724672401,6.11864327337803
0.0103,34.7521112845239,6.12079372383574
0.0104,34.7419729850968,6.12294417429346
0.0105,34.7318574924263,6.12509462475117
0.0106,34.7217647299794,6.12724507520889
0.0107,34.7116946212235,6.12939552566661
0.0108,34.7016470896258,6.13154597612432
0.0109,34.6916220586536,6.13369642658204
0.011,34.6816194517742,6.13584687703975
0.0111,34.6716391924548,6.13799732749747
0.0112,34.6616812041626,6.14014777795518
0.0113,34.651745410365,6.1422982284129
0.0114,34.6418317345292,6.14444867887062
0.0115,34.6319401001224,6.14659912932833
0.0116,34.622070430612,6.14874957978605
0.0117,34.6122226494651,6.15090003024376
0.0118,34.602396680149,6.15305048070148
0.0119,34.5925924461311,6.15520093115919
0.012,34.5828098708784,6.15735138161691
0.0121,34.5730488778585,6.15950183207463
0.0122,34.5633093905383,6.16165228253234
0.0123,34.5535913323853,6.16380273299006
0.0124,34.5438946268667,6.16595318344777
0.0125,34.5342191974498,6.16810363390549
0.0126,34.5245649676018,6.17025408436321
0.0127,34.5149318607899,6.17240453482092
0.0128,34.5053198004815,6.17455498527864
0.0129,34.4957287101438,6.17670543573635
0.013,34.486158513244,6.17885588619407
0.0131,34.4766091332495,6.18100633665179
0.0132,34.4670804936274,6.1831567871095
0.0133,34.4575725178451,6.18530723756722
