Time/s,A/V
0.5525,87.659338166408062
0.5526,85.441146064714289
0.5527,83.736232159282565
0.5528,82.118779817624883
0.5529,80.088556314779453
0.5530,77.438028501272555
0.5531,74.421422923560101
0.5532,71.611621934341713
0.5533,69.532511004189431
0.5534,68.302504502876033
0.5535,67.523363478648747
0.5536,66.495960116343781
0.5537,64.636975911112742
0.5538,61.839721065845794
0.5539,58.552650600151679
0.5540,55.523019837365908
0.5541,53.361347274447645
0.5542,52.193459427934258
0.5543,51.610642544705883
0.5544,50.940595371955034
0.5545,49.661545328159342
0.5546,47.695686465705414
0.5547,45.399729319084692
0.5548,43.266734676915938
0.5549,41.538868161774403
0.5550,39.987282430616730
0.5551,38.007711495954624
0.5552,34.977884714496398
0.5553,30.654742100780329
0.5554,25.362191703899956
0.5555,19.850182715082376
0.5556,14.909844339888798
0.5557,10.978193965061360
0.5558,7.966843913503526
0.5559,5.404344690245940
0.5560,2.785324352761180
0.5561,-0.103773947005751
0.5562,-3.086916275470116
0.5563,-5.778860403069452
0.5564,-7.912369592466877
0.5565,-9.588741378789452
0.5566,-11.282102767439323
0.5567,-13.590199120606497
0.5568,-16.888694376571681
0.5569,-21.107044109230475
0.5570,-25.764920041690001
0.5571,-30.242528534724222
0.5572,-34.113579756038035
0.5573,-37.337495110045666
0.5574,-40.204640352259958
0.5575,-43.088577953075337
0.5576,-46.177849359850150
0.5577,-49.362158849228969
0.5578,-52.337032488617155
0.5579,-54.843333150657841
0.5580,-56.871272876781937
0.5581,-58.687781382831915
0.5582,-60.668577335473231
0.5583,-63.048525011422498
0.5584,-65.757891528236129
0.5585,-68.453671809634344
0.5586,-70.725148663280038
0.5587,-72.338873600490729
0.5588,-73.365578061461690
0.5589,-74.113373360930154
0.5590,-74.921353614045586
0.5591,-75.957767323097116
0.5592,-77.157684359552448
0.5593,-78.334605304939089
0.5594,-79.378318542968913
0.5595,-80.391205943997008
0.5596,-81.658253657652850
0.5597,-83.462939574985469
0.5598,-85.871948728739866
0.5599,-88.639727721284089
0.5600,-91.308190713492067
0.5601,-93.446919373485244
0.5602,-94.882366045398243
0.5603,-95.767513950237202
0.5604,-96.446527006593300
0.5605,-97.204722198229263
0.5606,-98.071751329197014
0.5607,-98.811573096010804
0.5608,-99.107318959786681
0.5609,-98.815218193181821
0.5610,-98.109852412713551
0.5611,-97.410765595660322
0.5612,-97.125923843579201
0.5613,-97.375183855482632
0.5614,-97.880149022595859
0.5615,-98.105958681959876
0.5616,-97.578144489903238
0.5617,-96.179158571923111
0.5618,-94.234339076698888
0.5619,-92.326614871944471
0.5620,-90.952095684098452
