time, ms,风电模拟高压侧交流电压A相有效值,风电模拟高压侧交流电压B相有效值,风电模拟高压侧交流电压C相有效值,风电模拟高压侧交流电流A相有效值,风电模拟高压侧交流电流B相有效值,风电模拟高压侧交流电流C相有效值,风电模拟高压侧直流电压平均值,风电模拟高压侧交流电网频率,风电模拟高压侧交流有功功率,风电模拟高压侧交流无功功率,风电模拟高压侧有功功率设定回读,风电模拟高压侧无功功率设定回读,
14:00:01,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:01,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:02,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:03,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:04,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:05,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:06,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:07,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:08,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:09,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:10,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:11,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:12,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:13,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:14,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:15,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:16,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:17,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,300,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,400,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,500,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,600,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,700,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,800,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:18,900,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:19,0,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:19,100,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
14:00:19,200,2.10000,2.80000,3.10000,0.00000,0.00000,0.00000,-1.70000,52.30000,0.00000,0.00000,0.00000,0.00000,
