Time/s,A/V
0.0349,-5.458203598852167
0.0350,-3.863140672620055
0.0351,-1.752297341446664
0.0352,1.007579999717046
0.0353,4.423665000809375
0.0354,8.373547498588103
0.0355,12.623986547588082
0.0356,16.872184559708810
0.0357,20.805605338786993
0.0358,24.170540633531452
0.0359,26.834248272106066
0.0360,28.823252392721173
0.0361,30.323496436621486
0.0362,31.636922827688235
0.0363,33.101817399574095
0.0364,34.996972178497906
0.0365,37.457686360531831
0.0366,40.431143723110189
0.0367,43.688696790626281
0.0368,46.895379880628781
0.0369,49.717839773462217
0.0370,51.937392563487805
0.0371,53.530656832898451
0.0372,54.688581693691020
0.0373,55.763762543121068
0.0374,57.159816219861057
0.0375,59.197225845821734
0.0376,62.000026752502585
0.0377,65.442869170209832
0.0378,69.179232940751291
0.0379,72.744715566275602
0.0380,75.703340732858663
0.0381,77.788823602889281
0.0382,78.992665844826917
0.0383,79.567480722138129
0.0384,79.941936360904393
0.0385,80.573847632485354
0.0386,81.789889518874006
0.0387,83.666337354155914
0.0388,85.992694156510765
0.0389,88.332909264302245
0.0390,90.166122012679054
0.0391,91.061581397872018
0.0392,90.829993989006610
0.0393,89.600454980933151
0.0394,87.796178634298215
0.0395,86.015445550422697
0.0396,84.855357255324066
0.0397,84.734645850271718
0.0398,85.771719938345441
0.0399,87.755522090765623
0.0400,90.216097774052699
0.0401,92.569506243147600
0.0402,94.288676940433945
0.0403,95.045503469148301
0.0404,94.781476684748881
0.0405,93.689802065067951
0.0406,92.122016805890425
0.0407,90.456200048460602
0.0408,88.973980143614995
0.0409,87.786862236085227
0.0410,86.832080134948882
0.0411,85.932039255467942
0.0412,84.889025838939887
0.0413,83.576054472729865
0.0414,81.988882478775309
0.0415,80.241165863921850
0.0416,78.507710341796937
0.0417,76.941026448019144
0.0418,75.596423023096392
0.0419,74.397128466130297
0.0420,73.155054937834777
0.0421,71.640937655079782
0.0422,69.677966748893496
0.0423,67.223046108174287
0.0424,64.403222886384825
0.0425,61.490453921966889
0.0426,58.820068713889334
0.0427,56.679032800341012
0.0428,55.201927369075101
0.0429,54.311172731671938
0.0430,53.723866552646122
0.0431,53.025597608566791
0.0432,51.789329783351427
0.0433,49.702502020832284
0.0434,46.662779153651925
0.0435,42.813062877187100
0.0436,38.505725171189546
0.0437,34.207931228271413
0.0438,30.377206546685596
0.0439,27.343809003872344
0.0440,25.232286169465961
0.0441,23.941012970382872
0.0442,23.180555460122566
0.0443,22.555360086215781
0.0444,21.663334054111566
0.0445,20.186527218783759
0.0446,17.952462750510946
0.0447,14.956465972689239
0.0448,11.346501823988548
0.0449,7.380150015174102
0.0450,3.366821672324218
0.0451,-0.392413112510029
0.0452,-3.658105514944691
0.0453,-6.292815370229284
0.0454,-8.284691507412999
0.0455,-9.751174858547724
0.0456,-10.920469075772790
0.0457,-12.090482958170222
0.0458,-13.569168695925136
0.0459,-15.605990044324916
0.0460,-18.329653675459969
0.0461,-21.709514097135397
0.0462,-25.555022088464220
0.0463,-29.558756181741845
0.0464,-33.375834691607317
0.0465,-36.719766084495831
0.0466,-39.446759540321025
0.0467,-41.600902986253089
0.0468,-43.402533432860572
0.0469,-45.179282395628405
0.0470,-47.258425724806585
0.0471,-49.853725991840719
0.0472,-52.984336132514386
0.0473,-56.455090246415381
0.0474,-59.908517528762573
0.0475,-62.935046391807496
0.0476,-65.207153986944789
0.0477,-66.593119441382825
0.0478,-67.210720874807990
0.0479,-67.399857941138222
0.0480,-67.619895816560998
0.0481,-68.303557784169683
0.0482,-69.715342661793997
0.0483,-71.862681075525288
0.0484,-74.491668249118277
0.0485,-77.171297229599091
0.0486,-79.439942858918783
0.0487,-80.965775387317663
0.0488,-81.666665456883777
0.0489,-81.747509608006339
0.0490,-81.639952198415031
0.0491,-81.862248398003274
0.0492,-82.844404025482319
0.0493,-84.776309409064680
0.0494,-87.529877191445038
0.0495,-90.682273919211283
0.0496,-93.634172655582134
0.0497,-95.785703299251779
0.0498,-96.713952768842603
0.0499,-96.295733957336765
0.0500,-94.737783959476857
0.0501,-92.507153826399033
0.0502,-90.186862234619568
0.0503,-88.305051444931280
0.0504,-87.192383245939098
0.0505,-86.910574508612399
0.0506,-87.269425242271225
0.0507,-87.919613286808882
0.0508,-88.484344579686010
0.0509,-88.682672225227492
0.0510,-88.403814824592033
0.0511,-87.712019500211667
0.0512,-86.787641413677122
0.0513,-85.832585987203842
0.0514,-84.979206391385915
0.0515,-84.237741934074322
0.0516,-83.500538402686345
0.0517,-82.598330584886455
0.0518,-81.383542043091325
0.0519,-79.805402754733080
0.0520,-77.945290559315083
0.0521,-75.996478739550000
0.0522,-74.194334749263163
0.0523,-72.722693667537655
0.0524,-71.632236899709227
0.0525,-70.803435325281853
0.0526,-69.971094872080613
0.0527,-68.805377006609746
0.0528,-67.023366895653439
0.0529,-64.493331171938763
0.0530,-61.295055807071513
0.0531,-57.713700301994486
0.0532,-54.166570621527875
0.0533,-51.084516913075873
0.0534,-48.784715653124749
0.0535,-47.374441148628200
0.0536,-46.715374976533752
0.0537,-46.458711409760198
0.0538,-46.139400600163739
0.0539,-45.300505580341841
0.0540,-43.611127733842864
0.0541,-40.945423579706890
0.0542,-37.403747564735284
0.0543,-33.274890844309041
0.0544,-28.954776063496286
0.0545,-24.846982705850365
0.0546,-21.271919837991373
0.0547,-18.405190721185733
0.0548,-16.254916316298615
0.0549,-14.676607997584101
0.0550,-13.416018995539117
0.0551,-12.166881602625175
0.0552,-10.631136916336850
0.0553,-8.572339700745726
0.0554,-5.856208814291332
0.0555,-2.474394920073629
0.0556,1.451610129667913
0.0557,5.688789063364000
0.0558,9.933466730495748
0.0559,13.870857742414891
0.0560,17.243620360355127
0.0561,19.914326034783951
0.0562,21.904432215397961
0.0563,23.395326588198490
0.0564,24.685788084697997
0.0565,26.112929369480753
0.0566,27.956448789876195
0.0567,30.354124988190573
0.0568,33.256198014103958
0.0569,36.436453900526629
0.0570,39.560722625702624
0.0571,42.294340549947208
0.0572,44.415491753851946
0.0573,45.896840531647833
0.0574,46.925984581431301
0.0575,47.854163677380612
0.0576,49.086517088889465
0.0577,50.947967658541863
0.0578,53.569043030481737
0.0579,56.831417153468784
0.0580,60.394433164546690
0.0581,63.797095589747762
0.0582,66.603932735619864
0.0583,68.546843661359460
0.0584,69.614632198346015
0.0585,70.058155405514441
0.0586,70.306852670461524
0.0587,70.822625524466247
0.0588,71.939237803053658
0.0589,73.741707267405801
0.0590,76.027970425206178
0.0591,78.368165605847310
0.0592,80.244113249098774
0.0593,81.224073713209393
0.0594,81.115098976562209
0.0595,80.041805998207721
0.0596,78.424177175708905
0.0597,76.860115862485486
0.0598,75.949811582054153
0.0599,76.117960384076028
0.0600,77.490218575529312
0.0601,79.861991223530922
0.0602,82.767129534553959
0.0603,85.621761309802736
0.0604,87.895174299077780
0.0605,89.252985171245570
0.0606,89.629492928208691
0.0607,89.211564461818540
0.0608,88.346486114823705
0.0609,87.410506778315494
0.0610,86.685238807241532
0.0611,86.282729692411792
0.0612,86.139907823382586
0.0613,86.076991375892732
0.0614,85.891893211641531
0.0615,85.451565806740419
0.0616,84.745087613774245
0.0617,83.880034902235892
0.0618,83.026625344779802
0.0619,82.334513906454816
0.0620,81.857405169552990
0.0621,81.517180861040231
0.0622,81.123563664572899
0.0623,80.443497119752735
0.0624,79.294679867260584
0.0625,77.627462161464777
0.0626,75.562445884867131
0.0627,73.366548571580509
0.0628,71.372428636087321
0.0629,69.867023371549564
0.0630,68.987000339202467
0.0631,68.657813668701110
0.0632,68.599122392266111
0.0633,68.397406144230388
0.0634,67.624272896946053
0.0635,65.963795381325099
0.0636,63.309232812637880
0.0637,59.799432153855413
0.0638,55.784430152965996
0.0639,51.731704110748794
0.0640,48.101962294014960
0.0641,45.231001115107588
0.0642,43.250200346838760
0.0643,42.064789417925361
0.0644,41.391097087894622
0.0645,40.837563493121372
0.0646,40.004198410613462
0.0647,38.573640135167345
0.0648,36.373176975801698
0.0649,33.397845788954179
0.0650,29.795914133615142
0.0651,25.826255645742876
0.0652,21.800698780380536
0.0653,18.023764447891679
0.0654,14.739145123153440
0.0655,12.088983450471932
0.0656,10.089892608501309
0.0657,8.628799649922986
0.0658,7.480990583290259
0.0659,6.350715381287317
0.0660,4.930534634372974
0.0661,2.969795837299996
0.0662,0.337193521001893
0.0663,-2.939998501990689
0.0664,-6.674513618102323
0.0665,-10.561264542019630
0.0666,-14.256171635628085
0.0667,-17.471931565775179
0.0668,-20.062836371292235
0.0669,-22.070946506637387
0.0670,-23.715657525003948
0.0671,-25.325755828484596
0.0672,-27.232229583844230
0.0673,-29.654815085406717
0.0674,-32.619882691371984
0.0675,-35.939275218953519
0.0676,-39.260892099339991
0.0677,-42.177965777798327
0.0678,-44.363120570623416
0.0679,-45.682936756853842
0.0680,-46.253115958995203
0.0681,-46.412745972885368
0.0682,-46.622894753006882
0.0683,-47.320905483101171
0.0684,-48.778188137320697
0.0685,-51.009889140965413
0.0686,-53.768747898934265
0.0687,-56.627686126662532
0.0688,-59.125442933590747
0.0689,-60.927241700821064
0.0690,-61.945989185207694
0.0691,-62.381518081413482
0.0692,-62.662209778392295
0.0693,-63.306096063381638
0.0694,-64.746143458297226
0.0695,-67.177369532740897
0.0696,-70.477124890655901
0.0697,-74.226239737599428
0.0698,-77.825652293321056
0.0699,-80.671734259013164
0.0700,-82.334371759013877
0.0701,-82.681327502533648
0.0702,-81.910520992996780
0.0703,-80.482315054821782
0.0704,-78.976285225638279
0.0705,-77.920390319131371
0.0706,-77.647337005018542
0.0707,-78.221437469446016
0.0708,-79.453909109749105
0.0709,-80.994472738282354
0.0710,-82.462708515170092
0.0711,-83.572023447982573
0.0712,-84.205273577214882
0.0713,-84.421087574321120
0.0714,-84.396039941020518
0.0715,-84.330459314072485
0.0716,-84.356888699375972
0.0717,-84.486507142607849
0.0718,-84.612182677982162
0.0719,-84.563904030798327
0.0720,-84.191876242108506
0.0721,-83.442153393287214
0.0722,-82.393007142636421
0.0723,-81.235808400267928
0.0724,-80.206018705281579
0.0725,-79.489691806446629
0.0726,-79.141239428380757
0.0727,-79.045220120577099
0.0728,-78.939593405809376
0.0729,-78.495774405381070
0.0730,-77.429915866889630
0.0731,-75.607677594847829
0.0732,-73.105712745459954
0.0733,-70.206922846091103
0.0734,-67.328409754467344
0.0735,-64.903429434571734
0.0736,-63.253914072108721
0.0737,-62.493243458591515
0.0738,-62.489127776943398
0.0739,-62.897300839796330
0.0740,-63.254786127667764
0.0741,-63.103978040417680
0.0742,-62.111029698328359
0.0743,-60.145881675848592
0.0744,-57.304629922004054
0.0745,-53.872836534536056
0.0746,-50.244863009294868
0.0747,-46.824481014933838
0.0748,-43.933632448423168
0.0749,-41.750068024251505
0.0750,-40.283866775772154
0.0751,-39.391631700136436
0.0752,-38.818911880784100
0.0753,-38.257782961572332
0.0754,-37.407147389471461
0.0755,-36.026365966636263
0.0756,-33.976133637894840
0.0757,-31.242642986072966
0.0758,-27.941948762050863
0.0759,-24.302143362786332
0.0760,-20.622954520178194
0.0761,-17.216531340833896
0.0762,-14.338970172474054
0.0763,-12.127582526453791
0.0764,-10.561317349403074
0.0765,-9.458888786257194
0.0766,-8.520490230644336
0.0767,-7.406302523051941
0.0768,-5.832195155690185
0.0769,-3.654776756650961
0.0770,-0.918048789508832
0.0771,2.156438653804001
0.0772,5.237026336645600
0.0773,7.988896424985706
0.0774,10.187659046529122
0.0775,11.801954863877258
0.0776,13.015318999199186
0.0777,14.176285308022562
0.0778,15.689544659917539
0.0779,17.881898345660510
0.0780,20.887249911879685
0.0781,24.590659937154285
0.0782,28.653206968860992
0.0783,32.612709123636471
0.0784,36.029164661123254
0.0785,38.627210205313752
0.0786,40.387135028952379
0.0787,41.551910140723869
0.0788,42.545376821375413
0.0789,43.827000248457324
0.0790,45.731047184702966
0.0791,48.344716022245997
0.0792,51.467915449412864
0.0793,54.670674375924733
0.0794,57.431408701124596
0.0795,59.311559982377219
0.0796,60.108993812988381
0.0797,59.938665051778457
0.0798,59.212547746513280
0.0799,58.523866800570943
0.0800,58.472144377199491
0.0801,59.484895770158246
0.0802,61.692541682253598
0.0803,64.895158872881638
0.0804,68.629316357332030
0.0805,72.310818596811558
0.0806,75.405598593876888
0.0807,77.573941883071612
0.0808,78.744543310024326
0.0809,79.100148858628259
0.0810,78.986632522972940
0.0811,78.781860303836439
0.0812,78.771463260700244
0.0813,79.072616849713725
0.0814,79.627027229475360
0.0815,80.258237891405543
0.0816,80.765652647842558
0.0817,81.016297967211969
0.0818,80.998905050208279
0.0819,80.821428414395754
0.0820,80.656019727879269
0.0821,80.656005536835536
0.0822,80.879957912452625
0.0823,81.254761835906336
0.0824,81.594104538109448
0.0825,81.667015953689344
0.0826,81.291224126061607
0.0827,80.415613361810870
0.0828,79.158929803360778
0.0829,77.787092662554215
0.0830,76.633545916646540
0.0831,75.988046564631944
0.0832,75.991569772742523
0.0833,76.574181295571691
0.0834,77.459017462448415
0.0835,78.233682651794112
0.0836,78.467962032614111
0.0837,77.841382300200166
0.0838,76.240904095948935
0.0839,73.798729054848607
0.0840,70.859302537425776
0.0841,67.886538683089128
0.0842,65.339890428076316
0.0843,63.555752567057937
0.0844,62.666955619232489
0.0845,62.579819003222958
0.0846,63.010342347937339
0.0847,63.564595494405822
0.0848,63.838112132766561
0.0849,63.507387888349491
0.0850,62.392660698587370
0.0851,60.481852248755807
0.0852,57.916771073084469
0.0853,54.950964660865225
0.0854,51.892274487853435
0.0855,49.042553834874681
0.0856,46.643971430749204
0.0857,44.838016165769382
0.0858,43.641173090516261
0.0859,42.940362446704668
0.0860,42.510542907275578
0.0861,42.054898307877593
0.0862,41.263894220497967
0.0863,39.883714274897685
0.0864,37.779118951895697
0.0865,34.973315861501860
0.0866,31.650232185533312
0.0867,28.113196708791055
0.0868,24.706688057012261
0.0869,21.720636938245221
0.0870,19.305080892068144
0.0871,17.422968054770603
0.0872,15.859352803951202
0.0873,14.288274819608979
0.0874,12.379421123610983
0.0875,9.911803551466306
0.0876,6.856818094259809
0.0877,3.400791530246767
0.0878,-0.104232389681747
0.0879,-3.248893573880293
0.0880,-5.700531854435742
0.0881,-7.318611523103705
0.0882,-8.211411295686117
0.0883,-8.711997020875213
0.0884,-9.278139643509622
0.0885,-10.347090342878184
0.0886,-12.192820084384461
0.0887,-14.834265171271367
0.0888,-18.027353173562606
0.0889,-21.345975631565342
0.0890,-24.326786005251506
0.0891,-26.630122353081273
0.0892,-28.162501372674637
0.0893,-29.117783149160633
0.0894,-29.920706584634452
0.0895,-31.089246164036521
0.0896,-33.060055563069149
0.0897,-36.034571654074391
0.0898,-39.897429330760431
0.0899,-44.235491460956254
0.0900,-48.452802346502025
0.0901,-51.945224027822967
0.0902,-54.279028461568743
0.0903,-55.316786572709759
0.0904,-55.251673148498313
0.0905,-54.541603344618430
0.0906,-53.767078458707758
0.0907,-53.460332979070941
0.0908,-53.960623946325164
0.0909,-55.339356080136447
0.0910,-57.413586477722184
0.0911,-59.836350869761333
0.0912,-62.227647490467866
0.0913,-64.298980795969030
0.0914,-65.930227299262341
0.0915,-67.177374733837198
0.0916,-68.215758238904769
0.0917,-69.246214079614703
0.0918,-70.403086155443944
0.0919,-71.699613625025947
0.0920,-73.029795956801678
0.0921,-74.222951415437819
0.0922,-75.126588642708867
0.0923,-75.682542940039511
0.0924,-75.964373885582788
0.0925,-76.159399140322364
0.0926,-76.500511525180968
0.0927,-77.172852545747034
0.0928,-78.231013842886981
0.0929,-79.559719558809135
0.0930,-80.895832728569644
0.0931,-81.907483519063021
0.0932,-82.305103486578304
0.0933,-81.946748794051516
0.0934,-80.900785516984513
0.0935,-79.442607203168663
0.0936,-77.983838140084842
0.0937,-76.954922275958367
0.0938,-76.677465309217993
0.0939,-77.266080667689423
0.0940,-78.589910377204276
0.0941,-80.304958978253310
0.0942,-81.946424571524432
0.0943,-83.052539197427876
0.0944,-83.283450817543297
0.0945,-82.502296235401232
0.0946,-80.798828149032772
0.0947,-78.453832622444423
0.0948,-75.859133172444047
0.0949,-73.418313109232713
0.0950,-71.455079351960890
0.0951,-70.150179723814915
0.0952,-69.517111244853325
0.0953,-69.415620888710606
0.0954,-69.593672043644318
0.0955,-69.744835393245424
0.0956,-69.568621573234438
0.0957,-68.824296555897988
0.0958,-67.372035090591822
0.0959,-65.197427391391898
0.0960,-62.416241832242669
0.0961,-59.257031499655405
0.0962,-56.021135362678535
0.0963,-53.023736118219858
0.0964,-50.525404463420720
0.0965,-48.669043186908603
0.0966,-47.439641872789572
0.0967,-46.661511008239330
0.0968,-46.039101523946563
0.0969,-45.234890894243250
0.0970,-43.964964157409298
0.0971,-42.084539827558771
0.0972,-39.635597115695738
0.0973,-36.838222930486815
0.0974,-34.024195365376286
0.0975,-31.530521882949799
0.0976,-29.585592968030760
0.0977,-28.225598573876805
0.0978,-27.271241944051148
0.0979,-26.376225649460796
0.0980,-25.135177119288208
0.0981,-23.217613746394264
0.0982,-20.483777591847215
0.0983,-17.042079565624203
0.0984,-13.225931075255556
0.0985,-9.494341574702041
0.0986,-6.286961842283525
0.0987,-3.881082929913794
0.0988,-2.299208871825142
0.0989,-1.300207509678390
0.0990,-0.459514602845537
0.0991,0.686447420109297
0.0992,2.479178504360453
0.0993,5.014916277777345
0.0994,8.102462964284102
0.0995,11.318642389264520
0.0996,14.145262224968837
0.0997,16.143538228352785
0.0998,17.108448608827871
0.0999,17.151213128232527
0.1000,16.681291942592225
0.1001,16.292250373990299
0.1002,16.587456514348883
0.1003,18.001228462831275
0.1004,20.672179536548622
0.1005,24.407899228532827
0.1006,28.749889711317042
0.1007,33.115180603390257
0.1008,36.967195182937814
0.1009,39.961005181459413
0.1010,42.019085022206269
0.1011,43.318724316887007
0.1012,44.202362265704885
0.1013,45.046816594914901
0.1014,46.138477253325910
0.1015,47.595840187674703
0.1016,49.361076185569480
0.1017,51.256273380338442
0.1018,53.077116800628694
0.1019,54.685112578251143
0.1020,56.062720970212929
0.1021,57.312089626014227
0.1022,58.600936539592276
0.1023,60.079794411919458
0.1024,61.805623750510378
0.1025,63.703897585170530
0.1026,65.585983684489179
0.1027,67.216902811307264
0.1028,68.408555617999156
0.1029,69.102790733105124
0.1030,69.411266646676836
0.1031,69.594065609329007
0.1032,69.981030884531151
0.1033,70.860863798136037
0.1034,72.375534636369878
